uniq_id,product_description,category,subcategory,image
dd5d6f0649f40d49791bbd5c00758e2f,"Graco LiteRider Click Connect � Marco Specifications of Graco LiteRider Click Connect � Marco (Multicolor) General Foldable Yes Age Group 0 - 3 Years Type Stroller Ideal For Boys, Girls Weight Supported 18 kg Wheel Features Wheeled Bottom Yes Other Wheel Features Lockable Wheel Type Swivel & Fixed Dimensions Weight 7.66 kg Height 31.1 inch Width 17.75 inch Depth 9.64 inch Safety Features Locking System Yes In the Box Number of Contents in Sales Package 1 Sales Package 1 Stroller Body Features Storage Basket Yes Recline Settings 2 Position Number of Cup Holders 2 Cup Holder Yes Material Lightweight Aluminium Leg Rest Type Adjustable Canopy Yes",Baby Care , Strollers & Activity Gear ,dd5d6f0649f40d49791bbd5c00758e2f.jpg
9fb8662af03c957ade34d4c816d4e903,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR309E 75 Adapter Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR309E 75 Adapter Designed  for Sony   Vaio VGN-CR309E,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR309E 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR309E 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR309E 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR309E Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR309E Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR309E Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,9fb8662af03c957ade34d4c816d4e903.jpg
a54b94096938252901d3f7f8de97bffb,"ocean VGLASS0051 Key Features of ocean VGLASS0051 pack of 6,ocean VGLASS0051 (325 ml, Clear, Pack of 6) Price: Rs. 1,145 Product Details: Ocean Glassware is one of Asia' s leading glassware manufacturers. Its prime focus is clear and good quality soda lime based glassware. The new retail gift packs represent a unique and refreshing image of Ocean Glassware, targeted to meet gifting needs and enhance customer satisfaction, happiness and pleasure through the use of Ocean products for wining, dining and socializing. Brand INFO: Established in 1979, as another industrial diversification of the Ocean Insurance Group, Ocean Glass Public Company Limited has manufactured glassware of international standards since its inception. Ocean glass is one of Asia's leading glass tableware manufacturers, providing an extensive range of quality glassware and services in all aspects of business, from retail and food service to decorated glassware.,Specifications of ocean VGLASS0051 (325 ml, Clear, Pack of 6) General Brand ocean Suitable For water, whisky, beer Model Number VGLASS0051 Type Glass Set Capacity 325 ml Color Clear Dimensions Weight 600 g Body & Design Features Material Glass Glass Type Multipurpose Additional Features Disposable Yes Dishwasher Safe Yes In the Box Sales Package 6 glass Pack of 6",Kitchen & Dining , Bar & Glassware ,a54b94096938252901d3f7f8de97bffb.jpg
281dfd9b94b34362c295b3e5f8da5dfa,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR490EBW 75 Adapter Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR490EBW 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR490EBW Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR490EBW Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR490EBW Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,281dfd9b94b34362c295b3e5f8da5dfa.jpg
7f2f1f3039d1f5bc23226fc36577eab9,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR13G/L 75 Adapter Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR13G/L 75 Adapter Designed  for Sony   Vaio VGN-CR13G/L,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR13G/L 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR13G/L 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR13G/L 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR13G/L Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR13G/L Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR13G/L Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,7f2f1f3039d1f5bc23226fc36577eab9.jpg
32f24a4303050f500dec7cb3608fe089,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR305E/L 75 Adapter Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR305E/L 75 Adapter Designed  for Sony  Vaio VGN-CR305E/L,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR305E/L 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR305E/L 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR305E/L 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR305E/L Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR305E/L Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR305E/L Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,32f24a4303050f500dec7cb3608fe089.jpg
ea199e645da893f2ab0c45cf07face13,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter Designed  for Sony Vaio VGN-CR190E/R,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR190E/R 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR190E/R Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR190E/R Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,ea199e645da893f2ab0c45cf07face13.jpg
3ccceaae844f34180708cb6cba3441bf,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter Designed  for Sony   Vaio VGN-CR390E/B,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR390E/B 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR390E/B Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR390E/B Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane",Computers , Laptop Accessories ,3ccceaae844f34180708cb6cba3441bf.jpg
e921fc17a0ed9a58f76d38558deb9337,"Reiki Crystal Products Showpiece  -  8 cm Key Features of Reiki Crystal Products Showpiece  -  8 cm The Universal Stone Amplifying the energies Aiding concentration Filtering out distractions,Reiki Crystal Products Showpiece  -  8 cm (Crystal, White) Price: Rs. 111 Clear Quartz is known as the ""master healer"" and will amplify energy and thought, as well as the effect of other crystals. It absorbs, stores, releases and regulates energy. Clear Quartz draws off negative energy of all kinds, neutralising background radiation, including electromagnetic smog or petrochemical emanations. It balances and revitalises the physical, mental, emotional and spiritual planes. Cleanses and enhances the organs and subtle bodies and acts as a deep soul cleanser, connecting the physical dimension with the mind. Clear Quartz enhances psychic abilities. It aids concentration and unlocks memory. Clear Quartz is excellent for amplifying the energies of other stones or to enhance groups of stones, and is ideal for gridding. It is the perfect base material for wands, staffs, templates, etc., and clear crystal spheres have long been used for crystal gazing. Clear Quartz brings strength and clarity to the intellect, aiding concentration and memory retention, and filtering out distractions. The information provided is based on individual experience and should not be treated as medical advice. Inadvertent use of it will not be our responsibility.,Specifications of Reiki Crystal Products Showpiece  -  8 cm (Crystal, White) General Brand Reiki Crystal Products Model Number Crystal Hanging Ball Type Fengshui Material Crystal Color White Dimensions Weight 80 g Height 8 cm Width 8 cm Depth 8 cm Warranty Covered in Warranty No Warranty Service Type No In the Box Sales Package 1 Showpiece",Home Decor & Festive Needs , Showpieces ,e921fc17a0ed9a58f76d38558deb9337.jpg
b6c339777814451815fe7950fd4c8536,"HomeEdge Solid Wood King Bed Key Features of HomeEdge Solid Wood King Bed King Bed 72x78 Mattress Size 1 King Bed Natural Polish,HomeEdge Solid Wood King Bed (Finish Color -  Natural) Price: Rs. 18,799 Made to Order SolidWood Bed made by the finest artisans from Rajasthan. Bed is made to perfection. These Beds are handicraft products which are made to order by the manufacturer. Please make sure that this bed is ordered once you are aware of the entire product. Mattress Dimension of a Queen Size Bed will be 60inch x 78inch and Mattress Dimension of a King Bed will be 72inch x 78inch. Kindly check the mattress size before you order the bed. Also, the polish might have a slight variation as these are wooden products and grains are not uniform. due to grains the polish might look light or dark in some portions. All the Wooden products are termite treated and has gone through a high level quality check before being packed.,Specifications of HomeEdge Solid Wood King Bed (Finish Color -  Natural) Installation & Demo Installation & Demo Details Installation and demo for this product is done free of cost as part of this purchase. Our service partner will visit your location within 72 business hours from the delivery of the product In The Box 1 King Bed General Brand HomeEdge Delivery Condition Knock Down Storage Included No Style Contemporary & Modern Bed Size King Upholstery Included No Upholstery Type NA Suitable For Bedroom, Kids Room Model Number HE_BED_King_04 With Mattress No Bed Type Standard Finish Type Matte Care Instructions Wipe clean with a cloth, No Water, Keep away from direct sunlight Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty Limited to Manufacturing Defects Only Service Type On-site Service, Customer needs to call the nearby Authorized Service Center, service engineer will come to the site to get the product repaired or inspected. Warranty Summary 1 Year Company Domestic Warranty Not Covered in Warranty Normal Wear and Tear is not a part of the warranty Dimensions Weight 80 kg Floor Clearance 317.5 mm Height 760 mm Width 1900 mm Depth 2060 mm Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Upholstery Color NA Primary Color Brown Primary Material Solid Wood Secondary Material Subtype NA Secondary Material NA Finish Color Natural Primary Material Subtype Rosewood (Sheesham) Additional Features Origin of Manufacture Domestic",Beauty and Personal Care , Health Care ,b6c339777814451815fe7950fd4c8536.jpg
ee78c1e94bdc217d1d0eaef5c567417a,"Budding Bees Printed Baby Girl's Jumpsuit Specifications of Budding Bees Printed Baby Girl's Jumpsuit In The Box 1 Jumpsuit Jumpsuit Details Fabric Viscose Neck Round Neck General Details Pattern Printed Ideal For Baby Girl's Color Light Blue Fabric Care Wash with Similar Colors, Use Detergent for Colors",Baby Care , Infant Wear ,ee78c1e94bdc217d1d0eaef5c567417a.jpg
26269fd0df12630eec4508c2cf3c94e1,"JewelKraft Designs Brown, Pink Table Linen Set Specifications of JewelKraft Designs Brown, Pink Table Linen Set General Brand JewelKraft Designs Design Code MN Style Code 411 Color Brown, Pink In the Box Sales Package 6 table mats 6 napkins",Home Furnishing , Kitchen & Dining Linen ,26269fd0df12630eec4508c2cf3c94e1.jpg
b90046b67cafcedfd363afba5fafc1c7,"Baby Bucket SHERIN MULTI BEAR Sleeping Bag Specifications of Baby Bucket SHERIN MULTI BEAR Sleeping Bag (Green) General Brand Baby Bucket Space for 1 People Model Name SHERIN MULTI BEAR Tog Rating 4.5 Ideal For Baby Boys, BABY GIRLS Model ID Baby Bucket Soft Cotton Baby Boys & Baby Girl Sleeping Bag Color Green Dimensions Weight 299 g Height 65 cm Width 42 cm Depth 3 cm",Baby Care , Baby Bedding ,b90046b67cafcedfd363afba5fafc1c7.jpg
f8aa59c4a170e8a90ae832b173b2b2d9,"NAMS 06 Fully Automatic Pulse Oximeter Specifications of NAMS 06 Fully Automatic Pulse Oximeter (White) Convenience Features Auto Shut Off Auto Shut Off In The Box Sales Package Oximeter, 2 AA Batteries, Manual Power Power Supply AAA Battery Battery Life 50 Hours Warranty Covered in Warranty Warranty covers manufacturing defects and malfunctioning of device if not physically damaged or seal broken Warranty Summary 1 Year Limited Warranty Service Type Manufacturer Warranty Not Covered in Warranty Physical damage, seal broken Display Readings Displayed Pulse Strength Bar Graph, Pulse Rates Display Type OLED Display Indicators Low Battery Indicator Yes Other Indicators SpO2, Pulse, Waveform Display General Features Type Fingertip Pulse Oximeter Ideal For All Operational LED Lights Yes",Beauty and Personal Care , Health Care ,f8aa59c4a170e8a90ae832b173b2b2d9.jpg
c6f4475e2385cc16ce83f21f975614b3,"Rute Baby Girl's Sleepsuit Key Features of Rute Baby Girl's Sleepsuit Fabric: Cotton Brand Color: Pink,Rute Baby Girl's Sleepsuit Price: Rs. 399 Rute Pink embroidered cotton sleepsuit,Specifications of Rute Baby Girl's Sleepsuit General Details Ideal For Baby Girl's Age Group 0 -  24 month Pattern Embroidered Fabric Cotton Neck Round Neck Sleeve Full Sleeve Bootie Yes Hood No Closure Snap Buttons Number of Contents in Sales Package Pack of 1 Fabric Care Wash with Similar Colors, Use Detergent for Colors Dimensions Length Full In The Box 1 Sleepsuit",Baby Care , Infant Wear ,c6f4475e2385cc16ce83f21f975614b3.jpg
2231a6fc63274c46043e353f1728f077,"Tidy Printed Cushions Cover Key Features of Tidy Printed Cushions Cover 100% Pure Cotton High Quality Excellent Design,Specifications of Tidy Printed Cushions Cover (Pack of 9, 50 cm*50 cm, Multicolor) General Brand Tidy Suitable For Cushions Design Code RMCC Type Square Material Cotton Style Code RMCC709 Pattern Printed Color Multicolor Dimensions Height 19 inch / 50 cm Width 19 inch / 50 cm Fabric Care Gentle Wash In the Box Number of Contents in Sales Package Pack of 9 Sales Package Cushion pillow Cover",Home Furnishing , Tidy Home Furnishing ,2231a6fc63274c46043e353f1728f077.jpg
cc24426f00c1cf9ae0bf76e8bd23c336,"JBC Collection Cotton Printed Single Bedsheet Key Features of JBC Collection Cotton Printed Single Bedsheet Single Bedsheet Without Pillow Cover 100% Pure Cottn Printed Bedsheet Size-60*90Inch,Specifications of JBC Collection Cotton Printed Single Bedsheet (1 Bedsheet, Multicolor) General Brand JBC Collection Type Fitted & Flat Model Name Cotton Single Bedsheet Without Pillow Cover Material Cotton Model ID sing569-51 Fabric Care Machine Wash, Do Not Bleach Size Single Color Multicolor Dimensions Flat Sheet Width 59 inch / 152 cm Fitted Sheet Width 150 cm Fitted Sheet Depth 5 cm Fitted Sheet Length 226 cm Flat Sheet Depth 4 cm Flat Sheet Length 89 inch / 228 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Bedsheet",Home Furnishing , Bed Linen ,cc24426f00c1cf9ae0bf76e8bd23c336.jpg
d8ef80a8ba345dedc9f944cf21201988,"Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Key Features of Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Designed For: APPLE MacBook Air 13"" MB003TA/A MAGSAFE,Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Price: Rs. 1,799 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter General Brand Hako Designed For APPLE MacBook Air 13"" MB003TA/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Air 13"" MB003TA/A MAGSAFE Model Id 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA Power Power Consumption (W) 45 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty",Computers , Laptop Accessories ,d8ef80a8ba345dedc9f944cf21201988.jpg
d7fded8e211b3033e424fb450b97caec,"Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Key Features of Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Designed For: APPLE MacBook Pro 17"" MB133LL/A MAGSAFE,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Price: Rs. 1,849 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter General Brand Hako Designed For APPLE MacBook Pro 17"" MB133LL/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Pro 17"" MB133LL/A MAGSAFE Model Id 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA Power Power Consumption (W) 85 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty",Computers , Laptop Accessories ,d7fded8e211b3033e424fb450b97caec.jpg
8e961e4fd248c9496ca54808d2d2b25f,"Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Key Features of Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Designed For: APPLE MacBook Pro13"" MB991X/A MAGSAFE,Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Price: Rs. 1,799 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter General Brand Hako Designed For APPLE MacBook Pro13"" MB991X/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Pro13"" MB991X/A MAGSAFE Model Id 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA Power Power Consumption (W) 60 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty",Computers , Laptop Accessories ,8e961e4fd248c9496ca54808d2d2b25f.jpg
750f964cf8e6a16412aaf2b0d0350d0a,"3kFactory Baby Shower Cap- Purple Key Features of 3kFactory Baby Shower Cap- Purple Easy Bathing for your kids !! These Caps ensure you shampoo your baby’s head without the worries of soap getting into their eyes.Easy, comfortable and flexible to use Makes bath time less of a drama and more fun Protects your baby or toddler's eyes from shampoo and water  Helps get your baby used to having his or her hair washed...................Material: EVA foam   Colour: Purple......................Features & Specifications:   For head circumference 40cm or over Outer diameter: 26cm  Inner [head size] diameter: 13cm,3kFactory Baby Shower Cap- Purple Price: Rs. 174 Light weight Portable Adjustable size Manufactured of Soft material,Specifications of 3kFactory Baby Shower Cap- Purple FAQs What is shower cap? Shower cap General Traits Shape Round Brand 3kFactory Type Baby Bath Shower Cap Model Name Baby Shower Cap- Purple Ideal For Baby Girls, Baby Boys Model ID 14 Number of Shower Caps per Pack 1 Color Purple In the Box 1 Cap",Baby Care , Baby Bath & Skin ,750f964cf8e6a16412aaf2b0d0350d0a.jpg
49f7763dc9c7ece284a1ae27166f8c6c,"Saba Garments Baby Girl's Gathered Dress Key Features of Saba Garments Baby Girl's Gathered Dress Rainbow sequece pink party wear gaither gown,Saba Garments Baby Girl's Gathered Dress Price: Rs. 2,750 Tissue net, Cancan net, Cottion lining, stone work.,Specifications of Saba Garments Baby Girl's Gathered Dress Dimensions Length Maxi/Full Length General Details Pattern Solid Ideal For Baby Girl's Occasion Party Dress Details Sleeve Sleeveless Belt Included Yes Number of Contents in Sales Package Pack of 1 Fabric Satin Type Gathered Fabric Care Wash With Similar Colors, Use Detergent For Colors. Additional Details Other Details NA",Baby Care , Infant Wear ,49f7763dc9c7ece284a1ae27166f8c6c.jpg
95feec21a9d076cff084159d61bf9b8e,"Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket Specifications of Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket General Details Ideal For Baby Girl's, Baby Boy's Pattern Applique Jacket Details Fabric Poly Cotton Reversible No Hooded No Closure Buttons Sleeve Sleeveless Lining Cotton Fabric Care Dont Wash With Other Garments, Hand Wash With Mild Detergent,Dont Tumble Dry, Dry In Shade. Additional Details Style Code LIGHT PINK SMILEY FACE JACKET Other Details Sleeveless In the Box 1 Jacket",Baby Care , Infant Wear ,95feec21a9d076cff084159d61bf9b8e.jpg
